"Search Results"

"Summary"
"Saved on","7/18/2022 3:49:43 PM"
"Searched for","interdomain allostery OR intramolecular regulation OR intrasteric regulation OR active-site-directed regulation OR motif exposure OR autoinhibition OR signaling conduit function"
"In folder(s)","G:\My Drive\FIL\cis_project\Gsponer2016\positive_papers"
"Number of document(s) found","62"             
"Number of instance(s) found","893"            

"File name","Title","Page","Search Instance"
"Francis 2002.pdf","FRANCIS.DOC","2","41; 45-49). Autoinhibition occurs within a single monomer as shown in Figure 1B "
"Francis 2002.pdf","FRANCIS.DOC","2","51-53). 3.1. Autoinhibition through substrate-like sequences The autoinhibitory domains of many protein "
"Francis 2002.pdf","FRANCIS.DOC","3","Autoinhibition of Cyclic Nucleotide-Dependent Protein Kinases Table 1. Inhibitory Sequences "
"Francis 2002.pdf","FRANCIS.DOC","3","this mechanism of autoinhibition for protein kinases was first recognized in the PKAs ("
"Francis 2002.pdf","FRANCIS.DOC","3","and, therefore, effective autoinhibition. Since R and C subunits can dissociate upon activation, a "
"Francis 2002.pdf","FRANCIS.DOC","3","pseudosubstrate mechanism of autoinhibition of PKGs is less compelling. Only three of the six "
"Francis 2002.pdf","FRANCIS.DOC","3","not provide for autoinhibition following removal of the more amino-terminal sequence by partial "
"Francis 2002.pdf","FRANCIS.DOC","3","the requirements for autoinhibition if it is appropriately"
"Francis 2002.pdf","FRANCIS.DOC","4","Autoinhibition of Cyclic Nucleotide-Dependent Protein Kinases Table 2. Contribution of "
"Francis 2002.pdf","FRANCIS.DOC","4","Pseudosubstrate Sequences To Autoinhibition The residue number in bovine RI is indicated above the "
"Francis 2002.pdf","FRANCIS.DOC","4","substrate sequence. 3.2. Autoinhibition through non-substrate-like sequences583 In addition to the "
"Francis 2002.pdf","FRANCIS.DOC","4","sequence for productive autoinhibition of PKA and PKG catalysis, other regions of both proteins "
"Francis 2002.pdf","FRANCIS.DOC","4","that contribute to autoinhibition. Significant progress has been made in determining the general location "
"Francis 2002.pdf","FRANCIS.DOC","4","nucleotide signaling. 4. AUTOINHIBITION OF cAMP-DEPENDENT PROTEIN KINASES (PKAs) Association of R "
"Francis 2002.pdf","FRANCIS.DOC","4","requirements for PKA autoinhibition, the mechanisms involved are not yet fully understood. Information on "
"Francis 2002.pdf","FRANCIS.DOC","4","the R subunit autoinhibition of C subunit is effected by a substrate-like sequence "
"Francis 2002.pdf","FRANCIS.DOC","4","to sustain potent autoinhibition. Heatdenatured RII is still rapidly phosphorylated by C subunit in "
"Francis 2002.pdf","FRANCIS.DOC","4","4.1. Studies of autoinhibition of PKA using modified forms of R subunits It is "
"Francis 2002.pdf","FRANCIS.DOC","5","Autoinhibition of Cyclic Nucleotide-Dependent Protein Kinases Table 3. Effect of "
"Francis 2002.pdf","FRANCIS.DOC","5","contribute significantly to autoinhibition. When alanine replaces arginine at either P-2 or P-"
"Francis 2002.pdf","FRANCIS.DOC","5","also contribute to autoinhibition of PKA. As noted above, the P0 serine in heat-"
"Francis 2002.pdf","FRANCIS.DOC","6","Autoinhibition of Cyclic Nucleotide-Dependent Protein Kinases 585 4.2. Studies of "
"Francis 2002.pdf","FRANCIS.DOC","6","4.2. Studies of autoinhibition of PKA using synthetic peptides A collection of synthetic RI "
"Francis 2002.pdf","FRANCIS.DOC","6","specific residues to autoinhibition of C subunit (Table 3) (73). Peptides with "
"Francis 2002.pdf","FRANCIS.DOC","6","C subunit. 5. AUTOINHIBITION OF cGMP-DEPENDENT PROTEIN KINASES (PKGs) Autoinhibition in PKGs "
"Francis 2002.pdf","FRANCIS.DOC","6","KINASES (PKGs) Autoinhibition in PKGs is similar to PKA in many respects, but "
"Francis 2002.pdf","FRANCIS.DOC","6","importantly to effect autoinhibition, but evidence suggests that these contacts differ somewhat from those "
"Francis 2002.pdf","FRANCIS.DOC","6","sequence participate in autoinhibition as well. Regions of PKG that contribute to autoinhibition have "
"Francis 2002.pdf","FRANCIS.DOC","6","that contribute to autoinhibition have been determined by a number of techniques including limited "
"Francis 2002.pdf","FRANCIS.DOC","6","single polypeptide, and autoinhibition of catalysis and relief of that inhibition by cGMP binding "
"Francis 2002.pdf","FRANCIS.DOC","7","Autoinhibition of Cyclic Nucleotide-Dependent Protein Kinases Table 4. Summary of "
"Francis 2002.pdf","FRANCIS.DOC","7","for effective PKA autoinhibition (Table 1). Furthermore, whereas autophosphorylation of RII subunit by "
"Francis 2002.pdf","FRANCIS.DOC","7","33). Research into autoinhibition of PKGs has largely focused on the sequence that is "
"Francis 2002.pdf","FRANCIS.DOC","7","of autophosphorylation on autoinhibition have also been studied (33; 96). 5.1. Studies of "
"Francis 2002.pdf","FRANCIS.DOC","7","Studies of PKG autoinhibition using modified PKGs Since regulatory and catalytic domains of PKG "
"Francis 2002.pdf","FRANCIS.DOC","7","affinity with which autoinhibition occurs in these kinases. Among PKGs, potencies of the autoinhibitory "
"Francis 2002.pdf","FRANCIS.DOC","7","varying degrees of autoinhibition (40; 68). For PKGIa, trypsin treatment produces a 65-"
"Francis 2002.pdf","FRANCIS.DOC","7","in PKG to autoinhibition. However, retention of partial cGMP-dependence of the catalytic activity "
"Francis 2002.pdf","FRANCIS.DOC","7","to effect potent autoinhibition. This emphasizes that the precise location of the pseudosubstrate sequence "
"Francis 2002.pdf","FRANCIS.DOC","7","necessary for effective autoinhibition. Partial proteolysis of PKGIb also emphasizes the importance of the "
"Francis 2002.pdf","FRANCIS.DOC","7","related sequence for autoinhibition (Table 4). A fragment whose aminoterminus begins at Arg-"
"Francis 2002.pdf","FRANCIS.DOC","7","understanding of PKGIb autoinhibition in several ways. First, it documents the powerful influence of "
"Francis 2002.pdf","FRANCIS.DOC","7","for effective PKA autoinhibition. Second, it demonstrates that a significant amount of autoinhibition (~"
"Francis 2002.pdf","FRANCIS.DOC","7","significant amount of autoinhibition (~50%) persists even in absence of the two basic "
"Francis 2002.pdf","FRANCIS.DOC","7","establishes that PKGIb autoinhibition results from multiple contacts within and carboxyl-terminal to the "
"Francis 2002.pdf","FRANCIS.DOC","7","true for PKA autoinhibition, it has been difficult to demonstrate experimentally. An Arg75Ala mutant "
"Francis 2002.pdf","FRANCIS.DOC","8","Autoinhibition of Cyclic Nucleotide-Dependent Protein Kinases Table 5. Effect of "
"Francis 2002.pdf","FRANCIS.DOC","8","is sufficient for autoinhibition. However, the results of Collins and Uhler suggest that a "
"Francis 2002.pdf","FRANCIS.DOC","8","a hydrophilic residue, autoinhibition is greatly diminished (99). A similar conclusion regarding P+"
"Francis 2002.pdf","FRANCIS.DOC","8","that contributes to autoinhibition in PKGs is the conserved serine at P+2. A "
"Francis 2002.pdf","FRANCIS.DOC","8","the potency of autoinhibition and elevates basal kinase activity significantly (J. Busch, unpublished "
"Francis 2002.pdf","FRANCIS.DOC","8","to potency of autoinhibition or activation following autophosphorylation. It has long been known that "
"Francis 2002.pdf","FRANCIS.DOC","8","this region to autoinhibition. 5.2. Effect of autophosphorylation on PKG autoinhibition PKGs autophosphorylate multiple "
"Francis 2002.pdf","FRANCIS.DOC","8","autophosphorylation on PKG autoinhibition PKGs autophosphorylate multiple sites in their amino-terminal ~100 "
"Francis 2002.pdf","FRANCIS.DOC","8","can effectively relieve autoinhibition. This could result from electrostatic repulsion between the negatively charged "
"Francis 2002.pdf","FRANCIS.DOC","9","Autoinhibition of Cyclic Nucleotide-Dependent Protein Kinases 588 ~0.2 mM "
"Francis 2002.pdf","FRANCIS.DOC","9","Studies of PKG autoinhibition using synthetic peptides A collection of synthetic peptides based on "
"Francis 2002.pdf","FRANCIS.DOC","9","required for effective autoinhibition in PKA. Interaction of PKG pseudosubstrate sequence and the catalytic "
"Francis 2002.pdf","FRANCIS.DOC","9","potency of PKGIb autoinhibition. However, results with peptide analogs of autoinhibitory domains of kinases "
"Francis 2002.pdf","FRANCIS.DOC","9","alter extent of autoinhibition. Notably, substitutions in the PKGIb peptides have a less profound "
"Francis 2002.pdf","FRANCIS.DOC","9","PKA, potent PKGIb autoinhibition clearly involves interactions outside the substrate-like sequence. As a "
"Francis 2002.pdf","FRANCIS.DOC","10","Autoinhibition of Cyclic Nucleotide-Dependent Protein Kinases 589 hydrophobic residues that "
"Francis 2002.pdf","FRANCIS.DOC","10","may contribute to autoinhibition of both type ? a PKA and PKGIb. The peptide "
"Francis 2002.pdf","FRANCIS.DOC","10","overall mechanisms of autoinhibition. 7. ACKNOWLEDGEMENT Supported by NIH DK40029. 8. REFERENCES 1. Krebs, "
"Francis 2002.pdf","FRANCIS.DOC","10","R.B. Pearson: Intrasteric regulation of protein kinases and phosphatases. Biochim Biophys Acta 1094, "
"Francis 2002.pdf","FRANCIS.DOC","10","A.R. Means: Intrasteric regulation of myosin light chain kinase: the pseudosubstrate prototope binds "
"Francis 2002.pdf","FRANCIS.DOC","10","J.T. Stull: Intrasteric regulation of myosin light chain kinase. J Biol Chem 270, "
"Francis 2002.pdf","FRANCIS.DOC","10","be critical for autoinhibition of smooth muscle myosin light chain kinase. EMBO J 14, "
"Francis 2002.pdf","FRANCIS.DOC","10","basis of the intrasteric regulation of myosin light chain kinases. Science 258, 130-135 "
"Francis 2002.pdf","FRANCIS.DOC","10","molecular mechanism for autoinhibition of myosin light chain kinases. J Biol Chem 268, 26578-"
"Francis 2002.pdf","FRANCIS.DOC","11","Autoinhibition of Cyclic Nucleotide-Dependent Protein Kinases 590 23. Brostrom, C."
"Francis 2002.pdf","FRANCIS.DOC","11","is critical for autoinhibition, although autophosphorylated serine 63 is outside this sequence. J Biol "
"Francis 2002.pdf","FRANCIS.DOC","12","Autoinhibition of Cyclic Nucleotide-Dependent Protein Kinases 591 54. Kemp, B."
"Francis 2002.pdf","FRANCIS.DOC","12","critical determinants for autoinhibition in the pseudosubstrate region of type I alpha cAMP-dependent "
"Francis 2002.pdf","FRANCIS.DOC","13","Autoinhibition of Cyclic Nucleotide-Dependent Protein Kinases 592 84. Orellana, S."
"Francis 2002.pdf","FRANCIS.DOC","13","sufficient for potent autoinhibition of cAMP- and cGMP-dependent protein kinases as determined by "
"Francis 2002.pdf","FRANCIS.DOC","13","1992) Key Words: Autoinhibition, cAMP-dependent protein kinase, cGMP-dependent protein kinase, Pseudosubstrate, cAMP, "

"File name","Title","Page","Search Instance"
"Barreira 2014.pdf","The C-Terminal SH3 Domain Contributes to the Intramolecular Inhibition of Vav Family Proteins","1","showed that this autoinhibition is mechanistically more complex, also involving the bivalent association of "
"Barreira 2014.pdf","The C-Terminal SH3 Domain Contributes to the Intramolecular Inhibition of Vav Family Proteins","1","contribute to the intramolecular regulation of Vav proteins, the phosphorylation step, and the engagement "
"Barreira 2014.pdf","The C-Terminal SH3 Domain Contributes to the Intramolecular Inhibition of Vav Family Proteins","1","here that optimal autoinhibition of Vav proteins requires cooperative intramolecular interactions mediated by the "
"Barreira 2014.pdf","The C-Terminal SH3 Domain Contributes to the Intramolecular Inhibition of Vav Family Proteins","7","contributed to Vav1 autoinhibition, its mutation would release the CSH3 domain from its binding "
"Barreira 2014.pdf","The C-Terminal SH3 Domain Contributes to the Intramolecular Inhibition of Vav Family Proteins","11","showed that optimal autoinhibition of Vav proteins requires the coordinated interaction of the CH-"
"Barreira 2014.pdf","The C-Terminal SH3 Domain Contributes to the Intramolecular Inhibition of Vav Family Proteins","12","proteins. SH3-mediated autoinhibition events have been described for other Rho GEFs, including intersectin "
"Barreira 2014.pdf","The C-Terminal SH3 Domain Contributes to the Intramolecular Inhibition of Vav Family Proteins","12","the SH3-mediated autoinhibition of ArhGEF4 and ArhGEF5 family proteins. Thus, the autoinhibition of "
"Barreira 2014.pdf","The C-Terminal SH3 Domain Contributes to the Intramolecular Inhibition of Vav Family Proteins","12","proteins. Thus, the autoinhibition of ArhGEF4 is mediated by noncanonical interactions of its N-"
"Barreira 2014.pdf","The C-Terminal SH3 Domain Contributes to the Intramolecular Inhibition of Vav Family Proteins","16","mechanisms of cooperative autoinhibition and activation of Vav1. Cell 140, 246.256 (2010). "
"Barreira 2014.pdf","The C-Terminal SH3 Domain Contributes to the Intramolecular Inhibition of Vav Family Proteins","16","for relief of autoinhibition of the Dbl homology domain of proto-oncogene Vav by "
"Barreira 2014.pdf","The C-Terminal SH3 Domain Contributes to the Intramolecular Inhibition of Vav Family Proteins","16","Uhlendorf, Y. Groemping, Autoinhibition of GEF activity in intersectin 1 is mediated by the "
"Barreira 2014.pdf","The C-Terminal SH3 Domain Contributes to the Intramolecular Inhibition of Vav Family Proteins","16","Rossman, Release of autoinhibition of ASEF by APC leads to CDC42 activation and tumor "
"Barreira 2014.pdf","The C-Terminal SH3 Domain Contributes to the Intramolecular Inhibition of Vav Family Proteins","17","events to relieve autoinhibition. View the article online https://www.science.org/doi/10.1126/"

"File name","Title","Page","Search Instance"
"Rapley 2008.pdf","","1","thereby relieving the autoinhibition. The CH domain has also been implicated in an autoinhibitory "
"Rapley 2008.pdf","","6","for relief of autoinhibition of the Dbl homology domain of proto-oncogene Vav by "

"File name","Title","Page","Search Instance"
"Goldberg 1996.pdf","","1","Basis for the Autoinhibition of Calcium/Calmodulin-Dependent Protein Kinase I Jonathan Goldberg,*Åı Angus "
"Goldberg 1996.pdf","","2","regions. Whereas the strucautoinhibition. The three-dimensional structure reveals ture of the regulatory apparatus "
"Goldberg 1996.pdf","","12","B. (1991). Intrasteric regulation of proof the multifunctional Ca21/calmodulin-dependent protein kinase "
"Goldberg 1996.pdf","","12","Opin. Struct. the intrasteric regulation of myosin light chain kinase. Science 258, Biol. 1, "

"File name","Title","Page","Search Instance"
"Tu 1997.pdf","","1","to result in autoinhibition, the loss of which results in kinase activation. Furthermore, we "
"Tu 1997.pdf","","8","release of Byr2 autoinhibition bypasses the requirement for Ste4 interaction under these conditions. To "

"File name","Title","Page","Search Instance"
"Cegielska 1998.pdf","Autoinhibition of Casein Kinase I IÉ  (CKIIÉ ) Is Relieved by Protein Phosphatases and Limited Proteolysis*","Document Metadata","Title: Autoinhibition of Casein Kinase I IÉ  (CKIIÉ ) "
"Cegielska 1998.pdf","Autoinhibition of Casein Kinase I IÉ  (CKIIÉ ) Is Relieved by Protein Phosphatases and Limited Proteolysis*","Document Metadata","Found 1 instance(s) in additional metadata"
"Cegielska 1998.pdf","Autoinhibition of Casein Kinase I IÉ  (CKIIÉ ) Is Relieved by Protein Phosphatases and Limited Proteolysis*","1","U.S.A. Autoinhibition of Casein Kinase I e (CKIe) Is Relieved by "
"Cegielska 1998.pdf","Autoinhibition of Casein Kinase I IÉ  (CKIIÉ ) Is Relieved by Protein Phosphatases and Limited Proteolysis*","4","neither activation nor autoinhibition of kinase activity toward a peptide substrate was seen in "
"Cegielska 1998.pdf","Autoinhibition of Casein Kinase I IÉ  (CKIIÉ ) Is Relieved by Protein Phosphatases and Limited Proteolysis*","4","not shown), suggesting autoinhibition is effective toward protein but not peptide substrates. Bacterially-produced "
"Cegielska 1998.pdf","Autoinhibition of Casein Kinase I IÉ  (CKIIÉ ) Is Relieved by Protein Phosphatases and Limited Proteolysis*","6","of the observed autoinhibition of CKIe requires the carboxyl-terminal tail, but that an "
"Cegielska 1998.pdf","Autoinhibition of Casein Kinase I IÉ  (CKIIÉ ) Is Relieved by Protein Phosphatases and Limited Proteolysis*","6","also contributes to autoinhibition. These results are consistent with those seen by Kuret and "
"Cegielska 1998.pdf","Autoinhibition of Casein Kinase I IÉ  (CKIIÉ ) Is Relieved by Protein Phosphatases and Limited Proteolysis*","6","data suggest CKI autoinhibition may be relieved by at least three mechanisms; (a) "
"Cegielska 1998.pdf","Autoinhibition of Casein Kinase I IÉ  (CKIIÉ ) Is Relieved by Protein Phosphatases and Limited Proteolysis*","7","peptide substrates. Full autoinhibition requires the presence of both the tail and inhibitory phosphoryl "

"File name","Title","Page","Search Instance"
"Brzeska 2001.pdf","Calmodulin-binding and Autoinhibitory Domains ofAcanthamoeba Myosin I Heavy Chain Kinase, a p21-activated Kinase (PAK)*","1","Rac, calmodulin, and autoinhibition. We map the autoinhibitory region of MIHCK to its PAN "
"Brzeska 2001.pdf","Calmodulin-binding and Autoinhibitory Domains ofAcanthamoeba Myosin I Heavy Chain Kinase, a p21-activated Kinase (PAK)*","1","is responsible for autoinhibition of mammalian PAK1, -2, and -3 (members "
"Brzeska 2001.pdf","Calmodulin-binding and Autoinhibitory Domains ofAcanthamoeba Myosin I Heavy Chain Kinase, a p21-activated Kinase (PAK)*","1","Cdc42, which reverses autoinhibition (9 .14). As described by Lei et al. "
"Brzeska 2001.pdf","Calmodulin-binding and Autoinhibitory Domains ofAcanthamoeba Myosin I Heavy Chain Kinase, a p21-activated Kinase (PAK)*","3","be responsible for autoinhibition and Rac binding. We had also shown (25, 30) "
"Brzeska 2001.pdf","Calmodulin-binding and Autoinhibitory Domains ofAcanthamoeba Myosin I Heavy Chain Kinase, a p21-activated Kinase (PAK)*","5","the ÅglooserÅh autoinhibition of MIHCK, i.e. Acanthamoeba MIHCK can be fully autophosphorylated "

"File name","Title","Page","Search Instance"
"Wang 2009.pdf","Autoinhibition of UNC5b Revealed by the Cytoplasmic Domain Structure of the Receptor","Document Metadata","Title: Autoinhibition of UNC5b Revealed by the Cytoplasmic Domain Structure of the "
"Wang 2009.pdf","Autoinhibition of UNC5b Revealed by the Cytoplasmic Domain Structure of the Receptor","Document Metadata","Found 1 instance(s) in additional metadata"
"Wang 2009.pdf","Autoinhibition of UNC5b Revealed by the Cytoplasmic Domain Structure of the Receptor","1","Molecular Cell Article Autoinhibition of UNC5b Revealed by the Cytoplasmic Domain Structure of the "
"Wang 2009.pdf","Autoinhibition of UNC5b Revealed by the Cytoplasmic Domain Structure of the Receptor","6","via the intramolecular autoinhibition mechanism. To directly test this prediction, we performed a series "

"File name","Title","Page","Search Instance"
"Martin 2007.pdf","","1","for3p by relieving autoinhibition. INTRODUCTION Formins are key regulators of the actin cytoskeleton and "
"Martin 2007.pdf","","1","place and time. Autoinhibition has been proposed to be an important mechanism by which "
"Martin 2007.pdf","","1","Peterson, 2004). The autoinhibition of many formins is regulated by small Rho GTPases. Different "
"Martin 2007.pdf","","2","is regulated by autoinhibition through an intramolecular interaction. We demonstrate that cdc42p is the "
"Martin 2007.pdf","","2","to relieve for3p autoinhibition. We further show that bud6p binds for3p at a site "
"Martin 2007.pdf","","2","by preventing for3p autoinhibition, suggesting that bud6p also regulates for3p autoinhibition. The proper localization "
"Martin 2007.pdf","","2","also regulates for3p autoinhibition. The proper localization of the formin depends on relief of "
"Martin 2007.pdf","","2","on relief of autoinhibition and the binding of multiple sites on the formin to "
"Martin 2007.pdf","","5","studies on formin autoinhibition commonly carry caveats of overexpression, we expressed a for3p DAD "
"Martin 2007.pdf","","5","this DAD-dependent autoinhibition has only a relatively mild effect, and it is not "
"Martin 2007.pdf","","6","cell tip localization, autoinhibition, and interaction with cdc42p. for3(353-406) cells "
"Martin 2007.pdf","","6","by Relief of Autoinhibition We next tested how cdc42p may affect for3p localization and/"
"Martin 2007.pdf","","6","by antagonizing for3p autoinhibition (Seth et al., 2006). If cdc42p primarily regulates for3p "
"Martin 2007.pdf","","6","primarily regulates for3p autoinhibition, we predicted that the DAD* mutation would bypass the need "
"Martin 2007.pdf","","8","Cdc42p relieves for3p autoinhibition to regulate its localization. (A) Single focal plane widefield "
"Martin 2007.pdf","","8","bud6p may affect autoinhibition. As with cdc42, we found, importantly, that the DAD* mutation "
"Martin 2007.pdf","","8","Figure 7C). Thus, autoinhibition, not a lack of a cortical tether, may prevent fulllength "
"Martin 2007.pdf","","9","Thus, preventing for3p autoinhibition also bypasses the need for bud6p in NETO. In contrast, "
"Martin 2007.pdf","","9","role in relieving autoinhibition of for3p (see Discussion). Bud6 Also Mediates Cortical Localization "
"Martin 2007.pdf","","9","its effects on autoinhibition. Introduction of the DAD* mutation in for3C did not restore "
"Martin 2007.pdf","","9","one in regulating autoinhibition and the second as a physical tether that contributes toward "
"Martin 2007.pdf","","9","and relief of autoinhibition. (A) Mapping of the BBS in for3p by two-"
"Martin 2007.pdf","","11","complete null. For3p Autoinhibition Like diaphanous-related formins, for3p is regulated by an intramolecular "
"Martin 2007.pdf","","11","mutant revealed that autoinhibition has a surprisingly minor effect on the normal dynamic regulation "
"Martin 2007.pdf","","11","by relieving its autoinhibition; in a cdc42 mutant, for3p may be largely autoinhibited. These "
"Martin 2007.pdf","","11","to relief of autoinhibition (Dong et al., 2003; Li and Higgs, 2003; Lammers "
"Martin 2007.pdf","","11","through regulation of autoinhibition, as a cortical tether, and possibly as a cofactor in "
"Martin 2007.pdf","","11","vivo to antagonize autoinhibition. The binding of bud6p at a site at or near "
"Martin 2007.pdf","","11","of bud6p on autoinhibition. Bud6p also seems to have a function as one of "
"Martin 2007.pdf","","11","relief of mDia1 autoinhibition (Li and Higgs, 2003). For3p and Regulation of Bipolar "
"Martin 2007.pdf","","11","cells, relief of autoinhibition is not the rate-limiting step in formin activation at "
"Martin 2007.pdf","","11","relief of for3p autoinhibition by cdc42p and/or bud6p may be a necessary step "
"Martin 2007.pdf","","12","by relief of autoinhibition and by other modes of activation, such as via tea4p "
"Martin 2007.pdf","","12","also control formin autoinhibition in other species and provide a better understanding of the "
"Martin 2007.pdf","","12","of mDia1 by autoinhibition and its release by Rho*GTP. EMBO J. 24, 4176."
"Martin 2007.pdf","","12","factor regulated by autoinhibition. Curr. Biol. 13, 1335.1340. Li, F., and Higgs, H. "
"Martin 2007.pdf","","13","K. (2006). Autoinhibition regulates cellular localization and actin assembly activity of the diaphanous-"

"File name","Title","Page","Search Instance"
"Kim 2000.pdf","m404_9b 151..158","1","articles Autoinhibition and activation mechanisms of the Wiskott.Aldrich syndrome protein Annette "
"Kim 2000.pdf","m404_9b 151..158","2","region7, resulting in autoinhibition of the Arp2/3-stimulatory activity of the protein7,8"
"Kim 2000.pdf","m404_9b 151..158","5","GBD. Mechanism of autoinhibition The autoinhibited fold sequesters the a5 helix through interactions with "
"Kim 2000.pdf","m404_9b 151..158","7","the steps of autoinhibition, transient allosteric activation, and covalent modification that extends the time "
"Kim 2000.pdf","m404_9b 151..158","7","affect release of autoinhibition suggests a common theme of protein plasticity in signal transduction. "

"File name","Title","Page","Search Instance"
"Padrick and Rosen 2010.pdf","","3","The idea of autoinhibition in WASP, mediated by intramolecular binding of the GBD to "
"Padrick and Rosen 2010.pdf","","3","thermodynamic mechanisms of autoinhibition and its relief by upstream signals. We discuss these data "
"Padrick and Rosen 2010.pdf","","3","and show how autoinhibition contributes to integrative behavior below. Annu Rev Biochem. Author manuscript; "
"Padrick and Rosen 2010.pdf","","4","mechanistic component of autoinhibition in WASP and N-WASP. Mutations of the GBD, including "
"Padrick and Rosen 2010.pdf","","4","and S272P disrupt autoinhibition and cause the immunodeficiency disease, Xlinked neutropenia (42,43) ("
"Padrick and Rosen 2010.pdf","","4","and consequently to autoinhibition. Partial deletion of the A region increases N-WASP activity "
"Padrick and Rosen 2010.pdf","","4","N-WASP decreased autoinhibition (30.32), concomitant with decreased unfolding stability of BGBD-"
"Padrick and Rosen 2010.pdf","","4","EVH1 domain to autoinhibition, remain unknown. The thermodynamics of autoinhibition in WASP have been "
"Padrick and Rosen 2010.pdf","","4","The thermodynamics of autoinhibition in WASP have been analyzed through a quantitative two-state "
"Padrick and Rosen 2010.pdf","","4","straightforward mechanism of autoinhibition in WASP. The structure of the GBD-C construct shows "
"Padrick and Rosen 2010.pdf","","5","(30). Thus, autoinhibition is due to sequestration of the C region by the "
"Padrick and Rosen 2010.pdf","","5","the GBD enhance autoinhibition by further stabilizing the GBD-C fold (e.g. "
"Padrick and Rosen 2010.pdf","","7","accounting for increased autoinhibition. One important caveat regarding wiskostatin is that in both published "
"Padrick and Rosen 2010.pdf","","7","Activation by Oligomerization Autoinhibition and its relief by upstream signals can explain many aspects "
"Padrick and Rosen 2010.pdf","","9","mutant in which autoinhibition is disrupted (22, and S.B. Padrick, unpublished). In "
"Padrick and Rosen 2010.pdf","","17","arm quantitatively explains autoinhibition and its relief by individual or combined ligands that act "
"Padrick and Rosen 2010.pdf","","20","GA, Rosen MK. Autoinhibition and activation mechanisms of the Wiskott-Aldrich syndrome protein. Nature "
"Padrick and Rosen 2010.pdf","","20","allosteric model for autoinhibition rationalizes WASP signal integration and targeting. J Mol Biol 2004;"

"File name","Title","Page","Search Instance"
"Lei 2000.pdf","x96393u016","1","segment implicated in autoinhibition (Frost a PAK1 dimer and ending with rearrangement of "
"Lei 2000.pdf","x96393u016","7","required for PAK1 autoinhibition? The (2000) have shown that the fused cofilin-like "
"Lei 2000.pdf","x96393u016","10","K. (2000). Autoinhibition and activation mechanisms of the Wiskott- Sells, M.A., Boyd, "
"Lei 2000.pdf","x96393u016","11","activated kinase regulating autoinhibition and kinase activity. J. Biol. Chem. 274, 32565. 32573. Zhang, "

"File name","Title","Page","Search Instance"
"Krugmann 2001.pdf","PII: S0960-9822(01)00506-1","7","Figure 6 IRSp53 autoinhibition, a full-length IRSp53 construct containing three amino acid substitutions "
"Krugmann 2001.pdf","PII: S0960-9822(01)00506-1","10","staining and autoradiography. Autoinhibition and activation mechanism of the Wiscott- For scale-up preparations, "

"File name","Title","Page","Search Instance"
"Miki and Takenawa 2002.pdf","PII: S0006-291X(02)00218-8","6","M.K. Rosen, Autoinhibition and activation mechanisms of the Wiskott.Aldrich syndrome protein, Nature "

"File name","Title","Page","Search Instance"
"Tan 2001.pdf","","1","MRCK releases its autoinhibition, allowing N-terminal dimerization and subsequent kinase activation. Rho GTPases "
"Tan 2001.pdf","","7","less prone to autoinhibition and, once activated, stays persistently active, possibly as a consequence "
"Tan 2001.pdf","","9","constraint exerted by autoinhibition (25, 48). As for MRCK, the PBD located at "
"Tan 2001.pdf","","11","catalytic activity, and autoinhibition. Biochemistry 39:8480.8490. 9. Chan, T. O., S. E. "

"File name","Title","Page","Search Instance"
"Catimel 2001.pdf","Biophysical Characterization of Interactions Involving Importin-IÅ} during Nuclear Import*","9","the energy of autoinhibition as 3 kcal mol1. The difference in affinities "
"Catimel 2001.pdf","Biophysical Characterization of Interactions Involving Importin-IÅ} during Nuclear Import*","10","M, the autoinhibition is potent because of the high local concentration of the "

"File name","Title","Page","Search Instance"
"Dajani 2001.pdf","PII: S0092-8674(01)00374-9","1","Substrate Specificity and Autoinhibition Rana Dajani,1 Elizabeth Fraser,2 S. Mark Roe,1 "
"Dajani 2001.pdf","PII: S0092-8674(01)00374-9","1","a mechanism for autoinhibition direction, with each subsequent phosphorylation dein which the phosphorylated N "
"Dajani 2001.pdf","PII: S0092-8674(01)00374-9","2","originally phosphorylation-dependent autoinhibition of GSK3 defined in the structure of cAMP-dependent "
"Dajani 2001.pdf","PII: S0092-8674(01)00374-9","8","via direct competitive autoinhibition by the N terminus binding in the substrate binding site "
"Dajani 2001.pdf","PII: S0092-8674(01)00374-9","10","corollary, N-terminal autoinhibition in the manner we KG3B_HUMAN) is wrong and that "
"Dajani 2001.pdf","PII: S0092-8674(01)00374-9","12","for specificity and autoinhibition ofGSK3 to that presented here has been proposed independently "

"File name","Title","Page","Search Instance"
"Greenall 2001.pdf","DNA Binding by the ETS-domain Transcription Factor PEA3 Is Regulated by Intramolecular and Intermolecular ProteinAÅEProtein Interactions*","1","such mechanism is autoinhibition, whereby proteins block their own DNA binding by employing cis-"
"Greenall 2001.pdf","DNA Binding by the ETS-domain Transcription Factor PEA3 Is Regulated by Intramolecular and Intermolecular ProteinAÅEProtein Interactions*","1","in relief of autoinhibition and permits high affinity DNA binding (11, 12). Ets-"
"Greenall 2001.pdf","DNA Binding by the ETS-domain Transcription Factor PEA3 Is Regulated by Intramolecular and Intermolecular ProteinAÅEProtein Interactions*","1","a loss of autoinhibition (13, 17, 18). Alternative routes for relief of autoinhibition "
